x_px,y_px,month,avgNDSI
41,9,2,0.0
42,9,2,0.0
43,9,2,0.0
44,9,2,0.0
45,9,2,0.0
46,9,2,0.0
47,9,2,0.0
48,9,2,0.0
49,9,2,0.0
50,9,2,0.0
51,9,2,0.0
52,9,2,0.0
53,9,2,0.0
54,9,2,0.0
55,9,2,0.0
56,9,2,0.0
57,9,2,0.0
58,9,2,0.0
59,9,2,0.0
60,9,2,0.0
61,9,2,0.0
62,9,2,0.0
63,9,2,0.0
64,9,2,0.0
65,9,2,0.0
66,9,2,0.0
67,9,2,0.0
68,9,2,0.0
69,9,2,0.0
70,9,2,0.0
71,9,2,0.0
72,9,2,0.0
73,9,2,0.0
74,9,2,0.0
75,9,2,0.0
76,9,2,0.0
77,9,2,0.0
78,9,2,0.0
79,9,2,0.0
80,9,2,0.0
81,9,2,0.0
82,9,2,0.0
83,9,2,0.0
84,9,2,0.0
85,9,2,0.0
86,9,2,0.0
87,9,2,0.0
88,9,2,0.0
89,9,2,0.0
90,9,2,0.0
91,9,2,0.0
92,9,2,0.0
93,9,2,0.0
94,9,2,0.0
95,9,2,0.0
96,9,2,0.0
97,9,2,0.0
98,9,2,0.0
99,9,2,0.0
100,9,2,0.0
101,9,2,0.0
102,9,2,0.0
103,9,2,0.0
104,9,2,0.0
105,9,2,0.0
106,9,2,0.0
107,9,2,0.0
108,9,2,0.0
109,9,2,0.0
110,9,2,0.0
111,9,2,0.0
112,9,2,0.0
113,9,2,0.0
114,9,2,0.0
115,9,2,0.0
116,9,2,0.0
117,9,2,0.0
118,9,2,0.0
119,9,2,0.0
120,9,2,0.0
121,9,2,0.0
122,9,2,0.0
123,9,2,0.0
124,9,2,0.0
125,9,2,0.0
126,9,2,0.0
127,9,2,0.0
0,10,2,0.0
1,10,2,0.0
2,10,2,0.0
3,10,2,0.0
4,10,2,0.0
5,10,2,0.0
6,10,2,0.0
7,10,2,0.0
8,10,2,0.0
9,10,2,0.0
10,10,2,0.0
11,10,2,0.0
12,10,2,0.0
13,10,2,0.0
14,10,2,0.0
15,10,2,0.0
16,10,2,0.0
17,10,2,0.0
18,10,2,0.0
19,10,2,0.0
20,10,2,0.0
21,10,2,0.0
22,10,2,0.0
23,10,2,0.0
24,10,2,0.0
25,10,2,0.0
26,10,2,0.0
27,10,2,0.0
28,10,2,0.0
29,10,2,0.0
30,10,2,0.0
31,10,2,0.0
32,10,2,0.0
33,10,2,0.0
34,10,2,0.0
35,10,2,0.0
36,10,2,0.0
37,10,2,0.0
38,10,2,0.0
39,10,2,0.0
40,10,2,0.0
41,10,2,0.0
42,10,2,0.0
43,10,2,0.0
44,10,2,0.0
45,10,2,0.0
46,10,2,0.0
47,10,2,0.0
48,10,2,0.0
49,10,2,0.0
50,10,2,0.0
51,10,2,0.0
52,10,2,0.0
53,10,2,0.0
54,10,2,0.0
55,10,2,0.0
56,10,2,0.0
57,10,2,0.0
58,10,2,0.0
59,10,2,0.0
60,10,2,0.0
61,10,2,0.0
62,10,2,0.0
63,10,2,0.0
64,10,2,0.0
65,10,2,0.0
66,10,2,0.0
67,10,2,0.0
68,10,2,0.0
69,10,2,0.0
70,10,2,0.0
71,10,2,0.0
72,10,2,0.0
73,10,2,0.0
74,10,2,0.0
75,10,2,0.0
76,10,2,0.0
77,10,2,0.0
78,10,2,0.0
79,10,2,0.0
80,10,2,0.0
81,10,2,0.0
82,10,2,0.0
83,10,2,0.0
84,10,2,0.0
85,10,2,0.0
86,10,2,0.0
87,10,2,0.0
88,10,2,0.0
89,10,2,0.0
90,10,2,0.0
91,10,2,0.0
92,10,2,0.0
93,10,2,0.0
94,10,2,0.0
95,10,2,0.0
96,10,2,0.0
97,10,2,0.0
98,10,2,0.0
99,10,2,0.0
100,10,2,0.0
101,10,2,0.0
102,10,2,0.0
103,10,2,0.0
104,10,2,0.0
105,10,2,0.0
106,10,2,0.0
107,10,2,0.0
108,10,2,0.0
109,10,2,0.0
110,10,2,0.0
111,10,2,0.0
112,10,2,0.0
113,10,2,0.0
114,10,2,0.0
115,10,2,0.0
116,10,2,0.0
117,10,2,0.0
118,10,2,0.0
119,10,2,0.0
120,10,2,0.0
121,10,2,0.0
122,10,2,0.0
123,10,2,0.0
124,10,2,0.0
125,10,2,0.0
126,10,2,0.0
127,10,2,0.0
0,11,2,0.0
1,11,2,0.0
2,11,2,0.0
3,11,2,0.0
4,11,2,0.0
5,11,2,0.0
6,11,2,0.0
7,11,2,0.0
8,11,2,0.0
9,11,2,0.0
10,11,2,0.0
11,11,2,0.0
12,11,2,0.0
13,11,2,0.0
14,11,2,0.0
15,11,2,0.0
16,11,2,0.0
17,11,2,0.0
18,11,2,0.0
19,11,2,0.0
20,11,2,0.0
21,11,2,0.0
22,11,2,0.0
23,11,2,0.0
24,11,2,0.0
25,11,2,0.0
26,11,2,0.0
27,11,2,0.0
28,11,2,0.0
29,11,2,0.0
30,11,2,0.0
31,11,2,0.0
32,11,2,0.0
33,11,2,0.0
34,11,2,0.0
35,11,2,0.0
36,11,2,0.0
37,11,2,0.0
38,11,2,0.0
39,11,2,0.0
40,11,2,0.0
41,11,2,0.0
42,11,2,0.0
43,11,2,0.0
44,11,2,0.0
45,11,2,0.0
46,11,2,0.0
47,11,2,0.0
48,11,2,0.0
49,11,2,0.0
50,11,2,0.0
51,11,2,0.0
52,11,2,0.0
53,11,2,0.0
54,11,2,0.0
55,11,2,0.0
56,11,2,0.0
57,11,2,0.0
58,11,2,0.0
59,11,2,0.0
60,11,2,0.0
61,11,2,0.0
62,11,2,0.0
63,11,2,0.0
64,11,2,0.0
65,11,2,0.0
66,11,2,0.0
67,11,2,0.0
68,11,2,0.0
69,11,2,0.0
70,11,2,0.0
71,11,2,0.0
72,11,2,0.0
73,11,2,0.0
74,11,2,0.0
75,11,2,0.0
76,11,2,0.0
77,11,2,0.0
78,11,2,0.0
79,11,2,0.0
80,11,2,0.0
81,11,2,0.0
82,11,2,0.0
83,11,2,0.0
84,11,2,0.0
85,11,2,0.0
86,11,2,0.0
87,11,2,0.0
88,11,2,0.0
89,11,2,0.0
90,11,2,0.0
91,11,2,0.0
92,11,2,0.0
93,11,2,0.0
94,11,2,0.0
95,11,2,0.0
96,11,2,0.0
97,11,2,0.0
98,11,2,0.0
99,11,2,0.0
100,11,2,0.0
101,11,2,0.0
102,11,2,0.0
103,11,2,0.0
104,11,2,0.0
105,11,2,0.0
106,11,2,0.0
107,11,2,0.0
108,11,2,0.0
109,11,2,0.0
110,11,2,0.0
111,11,2,0.0
112,11,2,0.0
113,11,2,0.0
114,11,2,0.0
115,11,2,0.0
116,11,2,0.0
117,11,2,0.0
118,11,2,0.0
119,11,2,0.0
120,11,2,0.0
121,11,2,0.0
122,11,2,0.0
123,11,2,0.0
124,11,2,0.0
125,11,2,0.0
126,11,2,0.0
127,11,2,0.0
0,12,2,0.0
1,12,2,0.0
2,12,2,0.0
3,12,2,0.0
4,12,2,0.0
5,12,2,0.0
6,12,2,0.0
7,12,2,0.0
8,12,2,0.0
9,12,2,0.0
10,12,2,0.0
11,12,2,0.0
12,12,2,0.0
13,12,2,0.0
14,12,2,0.0
15,12,2,0.0
16,12,2,0.0
17,12,2,0.0
18,12,2,0.0
19,12,2,0.0
20,12,2,0.0
21,12,2,0.0
22,12,2,0.0
23,12,2,0.0
24,12,2,0.0
25,12,2,0.0
26,12,2,0.0
27,12,2,0.0
28,12,2,0.0
29,12,2,0.0
30,12,2,0.0
31,12,2,0.0
32,12,2,0.0
33,12,2,0.0
34,12,2,0.0
35,12,2,0.0
36,12,2,0.0
37,12,2,0.0
38,12,2,0.0
39,12,2,0.0
40,12,2,0.0
41,12,2,0.0
42,12,2,0.0
43,12,2,0.0
44,12,2,0.0
45,12,2,0.0
46,12,2,0.0
47,12,2,0.0
48,12,2,0.0
49,12,2,0.0
50,12,2,0.0
51,12,2,0.0
52,12,2,0.0
53,12,2,0.0
54,12,2,0.0
55,12,2,0.0
56,12,2,0.0
57,12,2,0.0
58,12,2,0.0
59,12,2,0.0
60,12,2,0.0
61,12,2,0.0
62,12,2,0.0
63,12,2,0.0
64,12,2,0.0
65,12,2,40.214286
66,12,2,0.0
67,12,2,0.0
68,12,2,0.0
69,12,2,0.0
70,12,2,0.0
71,12,2,0.0
72,12,2,0.0
73,12,2,0.0
74,12,2,0.0
75,12,2,0.0
76,12,2,0.0
77,12,2,0.0
78,12,2,0.0
79,12,2,0.0
80,12,2,0.0
81,12,2,0.0
82,12,2,0.0
83,12,2,0.0
84,12,2,0.0
85,12,2,0.0
86,12,2,0.0
87,12,2,0.0
88,12,2,0.0
89,12,2,0.0
90,12,2,0.0
91,12,2,0.0
92,12,2,0.0
93,12,2,0.0
94,12,2,0.0
95,12,2,0.0
96,12,2,0.0
97,12,2,0.0
98,12,2,0.0
99,12,2,0.0
100,12,2,0.0
101,12,2,0.0
102,12,2,0.0
103,12,2,0.0
104,12,2,0.0
105,12,2,0.0
106,12,2,0.0
107,12,2,0.0
108,12,2,0.0
109,12,2,0.0
110,12,2,0.0
111,12,2,0.0
112,12,2,0.0
113,12,2,0.0
114,12,2,0.0
115,12,2,0.0
116,12,2,0.0
117,12,2,0.0
118,12,2,0.0
119,12,2,0.0
120,12,2,0.0
121,12,2,0.0
122,12,2,0.0
123,12,2,0.0
124,12,2,0.0
125,12,2,0.0
126,12,2,0.0
127,12,2,0.0
0,13,2,0.0
1,13,2,0.0
2,13,2,0.0
3,13,2,0.0
4,13,2,0.0
5,13,2,0.0
6,13,2,0.0
7,13,2,0.0
8,13,2,0.0
9,13,2,0.0
10,13,2,0.0
11,13,2,0.0
12,13,2,0.0
13,13,2,0.0
14,13,2,0.0
15,13,2,0.0
16,13,2,0.0
17,13,2,0.0
18,13,2,0.0
19,13,2,0.0
20,13,2,0.0
21,13,2,0.0
22,13,2,0.0
23,13,2,0.0
24,13,2,0.0
25,13,2,0.0
26,13,2,0.0
27,13,2,0.0
28,13,2,0.0
29,13,2,0.0
30,13,2,0.0
31,13,2,0.0
32,13,2,0.0
33,13,2,0.0
34,13,2,0.0
35,13,2,0.0
36,13,2,0.0
37,13,2,0.0
38,13,2,0.0
39,13,2,0.0
40,13,2,0.0
41,13,2,0.0
42,13,2,0.0
43,13,2,0.0
44,13,2,0.0
45,13,2,0.0
46,13,2,0.0
47,13,2,0.0
48,13,2,0.0
49,13,2,0.0
50,13,2,0.0
51,13,2,0.0
52,13,2,0.0
53,13,2,0.0
54,13,2,0.0
55,13,2,0.0
56,13,2,0.0
57,13,2,0.0
58,13,2,40.607143
59,13,2,0.0
60,13,2,0.0
61,13,2,0.0
62,13,2,0.0
63,13,2,0.0
64,13,2,0.0
65,13,2,0.0
66,13,2,0.0
67,13,2,0.0
68,13,2,0.0
69,13,2,0.0
70,13,2,0.0
71,13,2,0.0
72,13,2,0.0
73,13,2,0.0
74,13,2,0.0
75,13,2,0.0
76,13,2,0.0
77,13,2,0.0
78,13,2,0.0
79,13,2,0.0
80,13,2,0.0
81,13,2,0.0
82,13,2,0.0
83,13,2,0.0
84,13,2,0.0
85,13,2,0.0
86,13,2,0.0
87,13,2,0.0
88,13,2,0.0
89,13,2,0.0
90,13,2,0.0
91,13,2,0.0
92,13,2,0.0
93,13,2,0.0
94,13,2,0.0
95,13,2,0.0
96,13,2,0.0
97,13,2,0.0
98,13,2,0.0
99,13,2,0.0
100,13,2,0.0
101,13,2,0.0
102,13,2,0.0
103,13,2,0.0
104,13,2,0.0
105,13,2,0.0
106,13,2,0.0
107,13,2,0.0
108,13,2,0.0
109,13,2,0.0
110,13,2,0.0
111,13,2,0.0
112,13,2,0.0
113,13,2,0.0
114,13,2,0.0
115,13,2,0.0
116,13,2,0.0
117,13,2,0.0
118,13,2,0.0
119,13,2,0.0
120,13,2,0.0
121,13,2,0.0
122,13,2,0.0
123,13,2,0.0
124,13,2,0.0
125,13,2,0.0
126,13,2,0.0
127,13,2,0.0
0,14,2,0.0
1,14,2,0.0
2,14,2,0.0
3,14,2,0.0
4,14,2,0.0
5,14,2,0.0
6,14,2,0.0
7,14,2,0.0
8,14,2,0.0
9,14,2,0.0
10,14,2,0.0
11,14,2,0.0
12,14,2,0.0
13,14,2,0.0
14,14,2,0.0
15,14,2,0.0
16,14,2,0.0
17,14,2,0.0
18,14,2,0.0
19,14,2,0.0
20,14,2,0.0
21,14,2,0.0
22,14,2,0.0
23,14,2,0.0
24,14,2,0.0
25,14,2,0.0
26,14,2,0.0
27,14,2,0.0
28,14,2,0.0
29,14,2,0.0
30,14,2,0.0
31,14,2,0.0
32,14,2,0.0
33,14,2,0.0
34,14,2,0.0
35,14,2,0.0
36,14,2,0.0
37,14,2,0.0
38,14,2,0.0
39,14,2,0.0
40,14,2,0.0
41,14,2,0.0
42,14,2,0.0
43,14,2,0.0
44,14,2,0.0
45,14,2,0.0
46,14,2,0.0
47,14,2,0.0
48,14,2,0.0
49,14,2,0.0
50,14,2,0.0
51,14,2,0.0
52,14,2,0.0
53,14,2,0.0
54,14,2,0.0
55,14,2,0.0
56,14,2,0.0
57,14,2,44.035714
58,14,2,39.964286
59,14,2,0.0
60,14,2,0.0
61,14,2,45.464286
62,14,2,0.0
63,14,2,0.0
64,14,2,0.0
65,14,2,0.0
66,14,2,64.785714
67,14,2,58.535714
68,14,2,62.071429
69,14,2,45.964286
70,14,2,42.5
71,14,2,50.357143
72,14,2,56.928571
73,14,2,60.607143
74,14,2,0.0
75,14,2,58.642857
76,14,2,62.071429
77,14,2,4.107143
78,14,2,0.0
79,14,2,0.0
80,14,2,0.0
81,14,2,0.0
82,14,2,0.0
83,14,2,0.0
84,14,2,0.0
85,14,2,0.0
86,14,2,0.0
87,14,2,0.0
88,14,2,0.0
89,14,2,0.0
90,14,2,0.0
91,14,2,0.0
92,14,2,0.0
93,14,2,0.0
94,14,2,0.0
95,14,2,0.0
96,14,2,0.0
97,14,2,0.0
98,14,2,0.0
99,14,2,0.0
100,14,2,0.0
101,14,2,0.0
102,14,2,0.0
103,14,2,0.0
104,14,2,0.0
105,14,2,0.0
106,14,2,0.0
107,14,2,0.0
108,14,2,0.0
109,14,2,0.0
110,14,2,0.0
111,14,2,0.0
112,14,2,0.0
113,14,2,0.0
114,14,2,0.0
115,14,2,0.0
116,14,2,0.0
117,14,2,0.0
118,14,2,0.0
119,14,2,0.0
120,14,2,0.0
121,14,2,0.0
122,14,2,0.0
123,14,2,0.0
124,14,2,0.0
125,14,2,0.0
126,14,2,0.0
127,14,2,0.0
0,15,2,0.0
1,15,2,0.0
2,15,2,0.0
3,15,2,0.0
4,15,2,0.0
5,15,2,0.0
6,15,2,0.0
7,15,2,0.0
8,15,2,0.0
9,15,2,0.0
10,15,2,0.0
11,15,2,0.0
12,15,2,0.0
13,15,2,0.0
14,15,2,0.0
15,15,2,0.0
16,15,2,0.0
17,15,2,0.0
18,15,2,0.0
19,15,2,0.0
20,15,2,0.0
21,15,2,0.0
22,15,2,0.0
23,15,2,0.0
24,15,2,0.0
25,15,2,0.0
26,15,2,0.0
27,15,2,0.0
28,15,2,0.0
29,15,2,0.0
30,15,2,0.0
31,15,2,0.0
32,15,2,0.0
33,15,2,0.0
34,15,2,0.0
35,15,2,0.0
36,15,2,0.0
37,15,2,0.0
38,15,2,0.0
39,15,2,0.0
40,15,2,0.0
41,15,2,0.0
42,15,2,0.0
43,15,2,0.0
44,15,2,0.0
45,15,2,0.0
46,15,2,0.0
47,15,2,0.0
48,15,2,0.0
49,15,2,0.0
50,15,2,0.0
51,15,2,0.0
52,15,2,0.0
53,15,2,0.0
54,15,2,0.0
55,15,2,30.678571
56,15,2,0.0
57,15,2,29.428571
58,15,2,42.035714
59,15,2,0.0
60,15,2,13.285714
61,15,2,55.5
62,15,2,0.0
63,15,2,0.0
64,15,2,0.0
65,15,2,58.142857
66,15,2,58.607143
67,15,2,50.785714
68,15,2,53.535714
69,15,2,53.25
70,15,2,47.607143
71,15,2,50.928571
72,15,2,53.678571
73,15,2,54.678571
74,15,2,49.714286
75,15,2,68.678571
76,15,2,60.464286
77,15,2,58.714286
78,15,2,58.75
79,15,2,54.285714
80,15,2,54.107143
81,15,2,0.0
82,15,2,0.0
83,15,2,0.0
84,15,2,0.0
85,15,2,0.0
86,15,2,0.0
87,15,2,0.0
88,15,2,0.0
89,15,2,0.0
90,15,2,0.0
91,15,2,0.0
92,15,2,0.0
93,15,2,0.0
94,15,2,0.0
95,15,2,0.0
96,15,2,0.0
97,15,2,0.0
98,15,2,0.0
99,15,2,0.0
100,15,2,0.0
101,15,2,0.0
102,15,2,0.0
103,15,2,0.0
104,15,2,0.0
105,15,2,0.0
106,15,2,0.0
107,15,2,0.0
108,15,2,0.0
109,15,2,0.0
110,15,2,0.0
111,15,2,0.0
112,15,2,0.0
113,15,2,0.0
114,15,2,0.0
115,15,2,0.0
116,15,2,0.0
117,15,2,0.0
118,15,2,0.0
119,15,2,0.0
120,15,2,0.0
121,15,2,0.0
122,15,2,0.0
123,15,2,0.0
124,15,2,0.0
125,15,2,0.0
126,15,2,0.0
127,15,2,0.0
0,16,2,0.0
1,16,2,0.0
2,16,2,0.0
3,16,2,0.0
4,16,2,0.0
5,16,2,0.0
6,16,2,0.0
7,16,2,0.0
8,16,2,0.0
9,16,2,0.0
10,16,2,0.0
11,16,2,0.0
12,16,2,0.0
13,16,2,0.0
14,16,2,0.0
15,16,2,0.0
16,16,2,0.0
17,16,2,0.0
18,16,2,0.0
19,16,2,0.0
20,16,2,0.0
21,16,2,0.0
22,16,2,0.0
23,16,2,0.0
24,16,2,0.0
25,16,2,0.0
26,16,2,0.0
27,16,2,0.0
28,16,2,0.0
29,16,2,0.0
30,16,2,0.0
31,16,2,0.0
32,16,2,0.0
33,16,2,0.0
34,16,2,0.0
35,16,2,0.0
36,16,2,0.0
37,16,2,0.0
38,16,2,0.0
39,16,2,0.0
40,16,2,0.0
41,16,2,0.0
42,16,2,0.0
43,16,2,0.0
44,16,2,0.0
45,16,2,0.0
46,16,2,0.0
47,16,2,0.0
48,16,2,0.0
49,16,2,0.0
50,16,2,0.0
51,16,2,0.0
52,16,2,0.0
53,16,2,0.0
54,16,2,0.0
55,16,2,34.428571
56,16,2,39.107143
57,16,2,0.0
58,16,2,51.285714
59,16,2,55.928571
60,16,2,59.0
61,16,2,58.071429
62,16,2,58.75
63,16,2,37.857143
64,16,2,59.714286
65,16,2,58.678571
66,16,2,46.607143
67,16,2,54.607143
68,16,2,51.5
69,16,2,60.428571
70,16,2,55.642857
71,16,2,61.357143
72,16,2,66.285714
73,16,2,68.642857
74,16,2,59.928571
75,16,2,59.357143
76,16,2,69.392857
77,16,2,70.714286
78,16,2,63.607143
79,16,2,60.964286
80,16,2,60.821429
81,16,2,0.0
82,16,2,0.0
83,16,2,46.0
84,16,2,0.0
85,16,2,0.0
86,16,2,0.0
87,16,2,0.0
88,16,2,0.0
89,16,2,0.0
90,16,2,0.0
91,16,2,0.0
92,16,2,0.0
93,16,2,0.0
94,16,2,0.0
95,16,2,0.0
96,16,2,0.0
97,16,2,0.0
98,16,2,0.0
99,16,2,0.0
100,16,2,0.0
101,16,2,0.0
102,16,2,0.0
103,16,2,0.0
104,16,2,0.0
105,16,2,0.0
106,16,2,0.0
107,16,2,0.0
108,16,2,0.0
109,16,2,0.0
110,16,2,0.0
111,16,2,0.0
112,16,2,0.0
113,16,2,0.0
114,16,2,0.0
115,16,2,0.0
116,16,2,0.0
117,16,2,0.0
118,16,2,0.0
119,16,2,0.0
120,16,2,0.0
121,16,2,0.0
122,16,2,0.0
123,16,2,0.0
124,16,2,0.0
125,16,2,0.0
126,16,2,0.0
127,16,2,0.0
0,17,2,0.0
1,17,2,0.0
2,17,2,0.0
3,17,2,0.0
4,17,2,0.0
5,17,2,0.0
6,17,2,0.0
7,17,2,0.0
8,17,2,0.0
9,17,2,0.0
10,17,2,0.0
11,17,2,0.0
12,17,2,0.0
13,17,2,0.0
14,17,2,0.0
15,17,2,0.0
16,17,2,0.0
17,17,2,0.0
18,17,2,0.0
19,17,2,0.0
20,17,2,0.0
21,17,2,0.0
22,17,2,0.0
23,17,2,0.0
24,17,2,0.0
25,17,2,0.0
26,17,2,0.0
27,17,2,0.0
28,17,2,0.0
29,17,2,0.0
30,17,2,0.0
31,17,2,0.0
32,17,2,0.0
33,17,2,0.0
34,17,2,0.0
35,17,2,0.0
36,17,2,0.0
37,17,2,0.0
38,17,2,0.0
39,17,2,0.0
40,17,2,0.0
41,17,2,0.0
42,17,2,0.0
43,17,2,0.0
44,17,2,0.0
45,17,2,0.0
46,17,2,0.0
47,17,2,0.0
48,17,2,0.0
49,17,2,0.0
50,17,2,0.0
51,17,2,0.0
52,17,2,0.0
53,17,2,0.0
54,17,2,0.0
55,17,2,51.035714
56,17,2,49.25
57,17,2,52.642857
58,17,2,55.821429
59,17,2,56.535714
60,17,2,57.714286
61,17,2,55.785714
62,17,2,60.107143
63,17,2,61.5
64,17,2,52.25
65,17,2,52.035714
66,17,2,49.892857
67,17,2,56.535714
68,17,2,62.892857
69,17,2,69.785714
70,17,2,23.571429
71,17,2,69.357143
72,17,2,65.142857
73,17,2,55.035714
74,17,2,77.75
75,17,2,65.928571
76,17,2,64.035714
77,17,2,76.857143
78,17,2,72.285714
79,17,2,61.464286
80,17,2,58.928571
81,17,2,70.107143
82,17,2,57.642857
83,17,2,52.178571
84,17,2,0.0
85,17,2,0.0
86,17,2,0.0
87,17,2,26.464286
88,17,2,0.0
89,17,2,0.0
90,17,2,0.0
91,17,2,0.0
92,17,2,0.0
93,17,2,0.0
94,17,2,25.214286
95,17,2,0.0
96,17,2,0.0
97,17,2,0.0
98,17,2,0.0
99,17,2,0.0
100,17,2,0.0
101,17,2,0.0
102,17,2,0.0
103,17,2,0.0
104,17,2,0.0
105,17,2,0.0
106,17,2,0.0
107,17,2,0.0
108,17,2,0.0
109,17,2,0.0
110,17,2,0.0
111,17,2,0.0
112,17,2,0.0
113,17,2,0.0
114,17,2,0.0
115,17,2,0.0
116,17,2,0.0
117,17,2,0.0
118,17,2,0.0
119,17,2,0.0
120,17,2,0.0
121,17,2,0.0
122,17,2,0.0
123,17,2,0.0
124,17,2,0.0
125,17,2,0.0
126,17,2,0.0
127,17,2,0.0
0,18,2,0.0
1,18,2,0.0
2,18,2,0.0
3,18,2,0.0
4,18,2,0.0
5,18,2,0.0
6,18,2,0.0
7,18,2,0.0
8,18,2,0.0
9,18,2,0.0
10,18,2,0.0
11,18,2,0.0
12,18,2,0.0
13,18,2,0.0
14,18,2,0.0
15,18,2,0.0
16,18,2,0.0
17,18,2,0.0
18,18,2,0.0
19,18,2,0.0
20,18,2,0.0
21,18,2,0.0
22,18,2,0.0
23,18,2,0.0
24,18,2,0.0
25,18,2,0.0
26,18,2,0.0
27,18,2,0.0
28,18,2,0.0
29,18,2,0.0
30,18,2,0.0
31,18,2,0.0
32,18,2,0.0
33,18,2,0.0
34,18,2,0.0
35,18,2,0.0
36,18,2,0.0
37,18,2,0.0
38,18,2,0.0
39,18,2,0.0
40,18,2,0.0
41,18,2,0.0
42,18,2,0.0
43,18,2,0.0
44,18,2,0.0
45,18,2,0.0
46,18,2,0.0
47,18,2,0.0
48,18,2,0.0
49,18,2,0.0
50,18,2,0.0
51,18,2,0.0
52,18,2,0.0
53,18,2,0.0
54,18,2,0.0
55,18,2,48.642857
56,18,2,48.5
57,18,2,57.357143
58,18,2,57.892857
59,18,2,57.535714
60,18,2,59.285714
61,18,2,48.5
62,18,2,54.714286
63,18,2,53.607143
64,18,2,54.321429
65,18,2,48.928571
66,18,2,51.357143
67,18,2,57.035714
68,18,2,60.214286
69,18,2,63.035714
70,18,2,65.607143
71,18,2,75.142857
72,18,2,76.392857
73,18,2,80.285714
74,18,2,58.464286
75,18,2,68.535714
76,18,2,65.178571
77,18,2,63.357143
78,18,2,62.857143
79,18,2,56.678571
80,18,2,58.107143
81,18,2,68.714286
82,18,2,62.035714
83,18,2,59.071429
84,18,2,40.678571
85,18,2,0.0
86,18,2,0.0
87,18,2,0.0
88,18,2,0.0
89,18,2,0.0
90,18,2,0.0
91,18,2,0.0
92,18,2,0.0
93,18,2,0.0
94,18,2,12.75
95,18,2,0.0
96,18,2,0.0
97,18,2,0.0
98,18,2,0.0
99,18,2,0.0
100,18,2,0.0
101,18,2,0.0
102,18,2,0.0
103,18,2,0.0
104,18,2,0.0
105,18,2,0.0
106,18,2,0.0
107,18,2,0.0
108,18,2,0.0
109,18,2,0.0
110,18,2,0.0
111,18,2,0.0
112,18,2,0.0
113,18,2,0.0
114,18,2,0.0
115,18,2,0.0
116,18,2,0.0
117,18,2,0.0
118,18,2,0.0
119,18,2,0.0
120,18,2,0.0
121,18,2,0.0
122,18,2,0.0
123,18,2,0.0
124,18,2,0.0
125,18,2,0.0
126,18,2,0.0
127,18,2,0.0
0,19,2,0.0
1,19,2,0.0
2,19,2,13.821429
3,19,2,0.0
4,19,2,0.0
5,19,2,0.0
6,19,2,0.0
7,19,2,0.0
8,19,2,0.0
9,19,2,0.0
10,19,2,0.0
11,19,2,0.0
12,19,2,0.0
13,19,2,0.0
14,19,2,0.0
15,19,2,0.0
16,19,2,0.0
17,19,2,0.0
18,19,2,0.0
19,19,2,0.0
20,19,2,0.0
21,19,2,0.0
22,19,2,0.0
23,19,2,0.0
24,19,2,0.0
25,19,2,0.0
26,19,2,0.0
27,19,2,0.0
28,19,2,0.0
29,19,2,0.0
30,19,2,0.0
31,19,2,0.0
32,19,2,0.0
33,19,2,0.0
34,19,2,0.0
35,19,2,0.0
36,19,2,0.0
37,19,2,0.0
38,19,2,0.0
39,19,2,0.0
40,19,2,0.0
41,19,2,0.0
42,19,2,0.0
43,19,2,0.0
44,19,2,0.0
45,19,2,0.0
46,19,2,0.0
47,19,2,0.0
48,19,2,0.0
49,19,2,0.0
50,19,2,0.0
51,19,2,0.0
52,19,2,0.0
53,19,2,0.0
54,19,2,0.0
55,19,2,49.535714
56,19,2,58.714286
57,19,2,53.357143
58,19,2,53.714286
59,19,2,51.857143
60,19,2,53.357143
61,19,2,52.464286
62,19,2,49.428571
63,19,2,47.142857
64,19,2,54.5
65,19,2,54.107143
66,19,2,53.892857
67,19,2,62.25
68,19,2,63.678571
69,19,2,55.607143
70,19,2,63.142857
71,19,2,70.607143
72,19,2,75.821429
73,19,2,74.178571
74,19,2,69.607143
75,19,2,67.964286
76,19,2,62.0
77,19,2,65.714286
78,19,2,56.428571
79,19,2,56.5
80,19,2,60.428571
81,19,2,74.785714
82,19,2,64.75
83,19,2,66.892857
84,19,2,59.928571
85,19,2,55.535714
86,19,2,0.0
87,19,2,0.0
88,19,2,0.0
89,19,2,0.0
90,19,2,0.0
91,19,2,0.0
92,19,2,0.0
93,19,2,25.785714
94,19,2,26.321429
95,19,2,0.0
96,19,2,0.0
97,19,2,0.0
98,19,2,0.0
99,19,2,0.0
100,19,2,0.0
101,19,2,0.0
102,19,2,0.0
103,19,2,0.0
104,19,2,0.0
105,19,2,0.0
106,19,2,0.0
107,19,2,0.0
108,19,2,0.0
109,19,2,0.0
110,19,2,0.0
111,19,2,0.0
112,19,2,0.0
113,19,2,0.0
114,19,2,0.0
115,19,2,0.0
116,19,2,0.0
117,19,2,0.0
118,19,2,0.0
119,19,2,0.0
120,19,2,0.0
121,19,2,0.0
122,19,2,0.0
123,19,2,0.0
124,19,2,0.0
125,19,2,0.0
126,19,2,0.0
127,19,2,0.0
0,20,2,0.0
1,20,2,12.25
2,20,2,0.0
3,20,2,0.0
4,20,2,0.0
5,20,2,0.0
6,20,2,0.0
7,20,2,0.0
8,20,2,0.0
9,20,2,0.0
10,20,2,0.0
11,20,2,0.0
12,20,2,0.0
13,20,2,0.0
14,20,2,0.0
15,20,2,0.0
16,20,2,0.0
